product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period
PROD-KT649,Modern Ottoman Edition 456,Furniture,Ashley,2015-08-05,1152.87,768.24,SUP00295,401,3.4,34
PROD-NJ524,Ultra Smartphone Plus 208,Electronics,Nikon,2023-05-04,971.75,689.0,SUP00278,821,4.0,30
PROD-PW536,Slim Fit Dress Pro 654,Apparel,H&M,2016-08-22,122.02,97.23,SUP00311,372,4.1,0
PROD-XY407,Indoor Golf Club Pro 517,Sports,Decathlon,2023-11-23,370.53,308.14,SUP00004,503,3.2,8
PROD-SA553,Smart Speaker Model 985,Electronics,Asus,2016-09-18,2000.0,1281.08,SUP00246,164,3.9,9
PROD-HO641,Executive Cabinet X 588,Furniture,IKEA,2017-03-17,2000.35,1295.09,SUP00353,230,2.3,47
PROD-QF327,Eco Vacuum Plus 889,Home & Garden,Dyson,2019-07-20,153.77,128.32,SUP00155,381,3.1,23
PROD-HZ188,Slim Fit Pants X 402,Apparel,Puma,2022-03-16,108.53,88.29,SUP00241,521,3.8,1
PROD-MH582,Compact Vacuum X 967,Home & Garden,Black+Decker,2020-04-29,408.95,326.03,SUP00155,149,4.0,21
PROD-UE676,Smart Blender Pro 257,Home & Garden,KitchenAid,2024-05-09,85.65,64.5,SUP00054,606,4.2,12
PROD-MJ870,Compact Ottoman Edition 703,Furniture,Rooms To Go,2020-02-28,953.02,638.11,SUP00041,194,3.5,37
PROD-TA826,Deluxe Lawn Mower Series 522,Home & Garden,KitchenAid,2017-03-25,135.52,96.78,SUP00184,1000,4.6,12
PROD-RP977,All-Weather Gloves Plus 823,Sports,The North Face,2018-07-17,336.21,223.2,SUP00133,174,4.2,12
PROD-CH673,Smart Blender Series 930,Home & Garden,Bosch,2020-12-29,306.21,199.64,SUP00447,295,3.6,7
PROD-FA580,Luxury Sofa Max 555,Furniture,Pottery Barn,2015-10-05,3000.0,2177.6,SUP00122,252,4.5,38
PROD-ZB797,Compact Heater Max 165,Home & Garden,Miracle-Gro,2017-12-09,273.38,217.78,SUP00327,1123,3.7,11
PROD-FH836,Compact Lawn Mower Plus 203,Home & Garden,Cuisinart,2019-03-15,279.16,207.39,SUP00320,736,4.7,11
PROD-LE391,Comfort Jeans Edition 703,Apparel,Under Armour,2019-07-21,121.53,102.26,SUP00190,337,4.6,1
PROD-EB260,Competition Golf Club Edition 800,Sports,Callaway,2023-04-09,800.0,638.93,SUP00470,501,4.1,12
PROD-CX109,A Guide to Business,Books,Wiley,2019-01-16,27.08,17.47,SUP00440,778,3.1,0
PROD-OF214,Professional Vacuum Edition 739,Home & Garden,Black+Decker,2022-02-10,171.1,142.96,SUP00268,676,4.0,13
PROD-OV521,Outdoor Football Series 662,Sports,The North Face,2021-07-21,563.88,409.27,SUP00248,227,4.5,9
PROD-ZQ123,Deluxe Lawn Mower Series 269,Home & Garden,Cuisinart,2023-02-20,157.06,96.87,SUP00129,186,3.3,17
PROD-KS695,Sport Pants Elite 565,Apparel,Uniqlo,2023-01-29,130.6,91.42,SUP00281,284,4.9,1
PROD-WO173,Luxury Chair Series 303,Furniture,Rooms To Go,2018-07-23,2888.3,2230.16,SUP00277,279,4.4,33
PROD-PW345,Executive Cabinet Model 196,Furniture,Ashley,2018-11-02,1576.48,1001.75,SUP00203,55,3.8,12
PROD-TS414,Essential Art,Books,Cambridge,2021-05-04,37.18,26.04,SUP00133,1110,3.8,0
PROD-RT539,Premium Lawn Mower Max 162,Home & Garden,Cuisinart,2023-04-26,367.53,256.31,SUP00421,143,4.4,8
PROD-AB673,Contemporary Chair Pro 778,Furniture,Ethan Allen,2023-05-05,1681.38,1127.2,SUP00353,293,3.6,42
PROD-BE325,Pro Camera Plus 485,Electronics,Nikon,2023-09-03,1096.48,850.01,SUP00432,778,4.6,26
PROD-IQ188,Compact Toaster Plus 781,Home & Garden,KitchenAid,2019-01-05,239.7,202.97,SUP00467,553,4.6,24
PROD-GN285,Luxury Sofa X 964,Furniture,Havertys,2022-10-09,2387.81,2003.34,SUP00314,170,3.5,27
PROD-YG771,The History,Books,Macmillan,2023-09-27,43.6,31.29,SUP00023,97,3.2,0
PROD-IU856,Slim Fit Jacket Elite 423,Apparel,Levi's,2017-02-20,177.36,110.4,SUP00057,497,3.7,3
PROD-NJ351,Outdoor Bicycle Plus 599,Sports,Adidas,2019-12-30,455.59,355.62,SUP00169,242,3.8,5
PROD-QU819,Formal Shoes Model 581,Apparel,Uniqlo,2022-11-06,190.21,153.05,SUP00068,212,3.4,3
PROD-WH611,Smart Printer Pro 197,Electronics,Apple,2015-02-11,618.15,443.46,SUP00193,630,3.3,25
PROD-AB827,Wireless Smartphone Max 815,Electronics,Lenovo,2018-04-02,501.41,325.57,SUP00411,796,3.1,16
PROD-SO956,All-Weather Golf Club Model 293,Sports,Decathlon,2015-02-22,464.91,323.5,SUP00368,730,4.6,3
PROD-YX866,Premium Dress Plus 281,Apparel,Gap,2016-11-05,221.42,169.22,SUP00340,178,4.6,0
PROD-RT967,Casual Jacket Pro 590,Apparel,Zara,2020-06-20,165.87,119.65,SUP00291,214,3.5,6
PROD-NT494,Slim Fit Jacket Pro 765,Apparel,Forever 21,2015-11-17,112.19,90.16,SUP00267,308,4.4,0
PROD-OE295,Professional Blender Pro 132,Home & Garden,Scotts,2015-09-23,231.6,147.67,SUP00192,46,4.9,24
PROD-GG774,Classic Shoes Elite 459,Apparel,Uniqlo,2016-03-09,86.68,60.24,SUP00158,620,4.1,2
PROD-CE935,4K Router Edition 259,Electronics,Samsung,2015-04-26,764.7,649.92,SUP00474,500,3.1,30
PROD-ZR878,HD Laptop Plus 804,Electronics,Lenovo,2021-12-24,1612.07,1311.72,SUP00241,1355,2.1,33
PROD-DD527,Smart Vacuum Elite 245,Home & Garden,Cuisinart,2019-02-10,271.33,186.24,SUP00281,486,4.0,11
PROD-ZZ533,Complete Art,Books,Macmillan,2018-04-01,31.23,22.62,SUP00183,785,3.5,0
PROD-IM279,Deluxe Toaster Model 463,Home & Garden,KitchenAid,2021-01-13,308.03,257.41,SUP00331,221,4.3,23
PROD-OK254,Introduction to Self-Help,Books,Hachette,2017-03-31,40.21,32.98,SUP00148,317,4.6,0
PROD-IR835,Indoor Bicycle Series 816,Sports,Spalding,2015-04-05,473.83,354.22,SUP00308,129,3.9,12
PROD-JF519,4K Printer Max 609,Electronics,HP,2015-09-03,1104.33,699.53,SUP00384,652,3.2,34
PROD-FI109,Elite Tennis Racket Series 873,Sports,Columbia,2023-02-13,156.96,125.0,SUP00415,281,4.5,5
PROD-RG178,4K Printer Series 417,Electronics,Dell,2023-08-13,513.7,396.08,SUP00169,242,4.3,33
PROD-KK438,Modern Chair Edition 696,Furniture,Crate & Barrel,2017-11-17,1587.47,1340.52,SUP00056,322,3.5,37
PROD-MO524,Executive Bed Model 253,Furniture,Havertys,2020-01-06,2396.98,1844.55,SUP00343,462,4.2,54
PROD-HS741,Essential Iron Series 441,Home & Garden,Rubbermaid,2021-12-31,153.53,117.71,SUP00144,254,4.1,14
PROD-NL929,Competition Bicycle Edition 546,Sports,Columbia,2017-11-09,217.26,179.04,SUP00216,476,3.9,5
PROD-QJ623,Wireless Printer Pro 897,Electronics,HP,2022-06-10,934.39,562.25,SUP00498,46,3.8,22
PROD-GK789,Performance Golf Club Series 339,Sports,Nike,2019-07-22,333.84,202.05,SUP00055,216,4.9,11
PROD-ED656,4K TV X 876,Electronics,Sony,2017-04-16,800.34,538.76,SUP00099,856,3.7,31
PROD-NF692,Essential Business,Books,Hachette,2018-12-29,19.78,13.74,SUP00155,690,3.6,0
PROD-DJ963,Practical Philosophy,Books,Cambridge,2018-01-01,18.52,14.43,SUP00310,1198,4.0,0
PROD-UX952,Compact Trimmer X 620,Home & Garden,Black+Decker,2020-12-14,156.74,128.55,SUP00408,320,4.7,10
PROD-EK451,Compact Vacuum Pro 898,Home & Garden,KitchenAid,2016-12-26,287.49,244.23,SUP00378,373,3.9,22
PROD-PV114,A Guide to Science,Books,Oxford,2023-12-22,24.12,18.98,SUP00110,753,3.8,0
PROD-SJ684,Smart Tablet Max 752,Electronics,HP,2016-01-21,541.04,457.02,SUP00492,925,3.9,13
PROD-TK551,Essential Lawn Mower Edition 290,Home & Garden,Scotts,2023-05-12,246.79,154.12,SUP00088,45,4.2,20
PROD-AP789,Comfort Jeans X 356,Apparel,Uniqlo,2019-04-29,68.48,53.57,SUP00264,442,4.3,2
PROD-XB873,4K Monitor Pro 643,Electronics,Canon,2018-05-17,1358.93,965.05,SUP00276,144,3.7,29
PROD-AZ795,Premium Headphones Model 305,Electronics,Nikon,2023-11-25,840.9,511.17,SUP00088,105,4.6,23
PROD-ZS422,Deluxe Iron Max 163,Home & Garden,Black+Decker,2017-01-23,386.12,289.18,SUP00153,18,4.7,14
PROD-DA615,HD Camera Max 675,Electronics,Asus,2017-01-31,1098.58,716.53,SUP00357,287,3.8,36
PROD-FX874,Luxury Chair Edition 619,Furniture,West Elm,2016-07-03,1733.26,1087.86,SUP00077,224,4.7,21
PROD-IF474,Premium Smartphone Elite 509,Electronics,HP,2023-11-27,1276.0,978.67,SUP00290,220,3.0,22
PROD-HK730,Classic Bed Series 198,Furniture,La-Z-Boy,2020-10-12,696.83,556.98,SUP00173,235,3.8,16
PROD-EL995,Essential Mixer Model 196,Home & Garden,Scotts,2024-12-07,240.34,154.75,SUP00018,627,4.2,19
PROD-TO420,Contemporary Bench X 250,Furniture,Rooms To Go,2024-10-10,846.77,619.03,SUP00179,437,4.3,24
PROD-UB698,Indoor Helmet Pro 941,Sports,Wilson,2024-11-09,448.13,288.81,SUP00370,489,2.9,12
PROD-ZR489,Vintage Ottoman Pro 983,Furniture,West Elm,2019-12-24,1377.26,965.06,SUP00226,162,4.9,27
PROD-GW986,Smart TV Plus 454,Electronics,Lenovo,2015-07-31,999.35,846.24,SUP00283,419,3.2,18
PROD-XF655,Elite Yoga Mat Plus 887,Sports,Columbia,2024-11-29,486.83,333.7,SUP00365,174,3.5,7
PROD-RT605,Formal Boots Max 446,Apparel,Uniqlo,2023-01-29,83.45,67.1,SUP00305,58,4.1,3
PROD-VR482,Training Treadmill Model 333,Sports,Wilson,2023-12-22,800.0,560.67,SUP00207,548,4.7,10
PROD-LZ331,Pro Monitor Series 592,Electronics,HP,2018-05-30,1045.97,846.87,SUP00172,182,4.0,19
PROD-QW532,Deluxe Trimmer Edition 129,Home & Garden,Black+Decker,2023-10-22,500.0,323.6,SUP00201,410,3.7,9
PROD-DQ667,Smart Headphones X 134,Electronics,Sony,2022-08-20,1272.68,851.07,SUP00003,110,4.6,24
PROD-MC589,Wireless Camera Plus 359,Electronics,Lenovo,2015-02-18,824.19,656.09,SUP00382,453,3.7,6
PROD-RL913,Mastering Self-Help,Books,Macmillan,2018-07-03,23.64,14.95,SUP00205,285,2.6,0
PROD-ZA461,Premium Headphones Model 401,Electronics,Lenovo,2023-08-28,512.63,350.66,SUP00500,86,3.9,36
PROD-QZ240,Compact Dresser Max 624,Furniture,Ethan Allen,2016-05-22,685.84,430.57,SUP00165,61,4.0,16
PROD-WD811,Pro Speaker Plus 506,Electronics,Asus,2023-03-22,1815.02,1293.27,SUP00039,708,4.7,29
PROD-HD188,Modern Ottoman X 562,Furniture,Wayfair,2022-07-16,3000.0,2332.52,SUP00019,45,4.0,44
PROD-OB979,Pro Monitor X 884,Electronics,Nikon,2020-06-16,736.96,537.15,SUP00414,953,4.5,33
PROD-ZA479,Competition Dumbbell Set Edition 409,Sports,TaylorMade,2017-09-19,375.15,249.48,SUP00018,410,4.4,11
PROD-HR661,Premium Sweater Model 853,Apparel,Gap,2024-12-06,175.5,134.23,SUP00336,386,4.0,2
PROD-RO856,Formal Jeans Plus 221,Apparel,Puma,2016-05-15,72.28,47.14,SUP00310,420,4.9,5
PROD-UO103,Slim Fit Boots Elite 674,Apparel,Under Armour,2016-06-25,99.32,82.2,SUP00391,183,3.8,0
PROD-FI817,Wireless Router Model 858,Electronics,Asus,2024-02-18,613.9,424.56,SUP00470,610,3.7,27
PROD-EF242,Classic Desk Max 193,Furniture,Crate & Barrel,2024-10-03,1033.5,679.56,SUP00466,21,3.8,54
PROD-AE137,Formal Shirt Plus 208,Apparel,Gap,2017-04-30,259.23,173.5,SUP00203,48,4.2,5
PROD-PA170,Rustic Cabinet Pro 146,Furniture,Pottery Barn,2019-09-03,792.06,636.36,SUP00209,185,3.3,39
PROD-DV787,Eco Iron X 441,Home & Garden,Dyson,2021-03-13,214.86,182.58,SUP00262,229,4.7,22
PROD-MU273,Pro Smartphone Series 916,Electronics,Apple,2019-02-17,1652.91,1004.32,SUP00447,209,3.7,28
PROD-LD366,Premium Jacket X 619,Apparel,Uniqlo,2019-09-04,205.51,132.25,SUP00044,392,4.7,4
PROD-US844,Contemporary Bench Series 399,Furniture,Crate & Barrel,2024-09-04,1149.06,879.37,SUP00214,199,4.4,38
PROD-QI242,Sport Shirt Series 231,Apparel,H&M,2023-01-09,74.93,60.43,SUP00037,163,4.0,4
PROD-EG301,Smart Headphones Model 353,Electronics,LG,2023-09-02,1759.07,1477.07,SUP00245,158,3.7,16
PROD-WD560,Smart Coffee Maker Elite 525,Home & Garden,OXO,2018-11-03,147.56,91.2,SUP00294,488,4.7,12
PROD-JB836,Eco Toaster Max 804,Home & Garden,Philips,2018-02-25,161.71,104.72,SUP00139,233,3.5,18
PROD-NM989,All-Weather Golf Club Max 589,Sports,Adidas,2019-02-24,800.0,663.23,SUP00497,137,3.2,12
PROD-GR997,Comfort Dress Max 134,Apparel,Nike,2015-06-29,73.51,44.83,SUP00266,409,4.3,0
PROD-FE520,HD Headphones Edition 934,Electronics,Lenovo,2016-12-03,1338.72,1062.76,SUP00101,450,4.2,6
PROD-LR874,Practical Travel,Books,HarperCollins,2021-06-07,26.5,17.3,SUP00018,440,3.9,0
PROD-LN123,Eco Coffee Maker Pro 738,Home & Garden,OXO,2018-09-19,177.22,128.63,SUP00176,330,3.8,15
PROD-AT860,Mastering Fiction,Books,Macmillan,2021-06-05,22.38,14.58,SUP00289,270,4.0,0
PROD-JN553,Smart Tablet Elite 357,Electronics,HP,2016-04-19,762.09,519.14,SUP00153,1141,4.3,33
PROD-AF600,Compact Trimmer Edition 236,Home & Garden,Miracle-Gro,2024-06-22,130.74,97.31,SUP00170,306,4.6,9
PROD-HF742,Wireless TV Pro 437,Electronics,Nikon,2021-09-30,722.07,518.16,SUP00074,418,4.0,22
PROD-FR169,Elite Football Max 162,Sports,Wilson,2021-04-14,447.4,301.51,SUP00074,609,4.0,11
PROD-DJ178,Luxury Bookshelf Max 797,Furniture,Ashley,2023-10-05,2471.82,1778.37,SUP00445,641,4.8,28
PROD-NX353,Vintage Sofa Edition 317,Furniture,Ethan Allen,2021-11-07,1653.23,1229.56,SUP00491,274,4.4,22
PROD-LZ731,Practical Travel,Books,Scholastic,2017-07-23,30.59,22.36,SUP00150,487,4.0,0
PROD-PP605,Slim Fit Sneakers Model 609,Apparel,Adidas,2015-10-20,129.09,97.43,SUP00492,352,3.2,2
PROD-EN387,Smart Fan X 490,Home & Garden,KitchenAid,2024-01-02,307.14,235.64,SUP00298,596,4.1,18
PROD-ML631,Premium Speaker Plus 296,Electronics,Canon,2021-06-15,1399.45,863.73,SUP00391,366,4.6,29
PROD-WV240,Regular Pants X 206,Apparel,Forever 21,2021-11-25,88.38,62.09,SUP00491,218,4.2,5
PROD-UO456,Smart TV Model 621,Electronics,Nikon,2017-11-28,1000.17,748.08,SUP00180,869,4.0,27
PROD-EC650,Smart Laptop Max 822,Electronics,Dell,2017-07-27,880.18,635.89,SUP00342,82,4.4,26
PROD-SK232,Essential Mixer Elite 145,Home & Garden,KitchenAid,2019-12-05,306.09,231.33,SUP00251,209,4.6,16
PROD-IF396,Slim Fit T-Shirt Max 998,Apparel,Uniqlo,2017-06-19,300.0,205.47,SUP00010,69,4.5,5
PROD-OW509,Comfort Shoes Elite 933,Apparel,Adidas,2024-03-03,72.29,46.01,SUP00311,260,4.4,3
PROD-TV696,Training Treadmill Series 849,Sports,Columbia,2020-10-09,597.23,394.89,SUP00200,346,3.8,10
PROD-FW481,Contemporary Sofa X 848,Furniture,La-Z-Boy,2017-10-09,622.36,484.16,SUP00105,453,4.4,40
PROD-VR346,Classic Sweater Edition 429,Apparel,Forever 21,2016-02-03,163.92,131.56,SUP00013,552,4.8,0
PROD-NG245,All-Weather Treadmill X 666,Sports,Callaway,2022-03-07,740.14,466.86,SUP00127,1074,4.4,10
PROD-AF776,Rustic Ottoman Edition 159,Furniture,Ashley,2015-12-12,3000.0,2052.77,SUP00381,388,4.3,28
PROD-RL559,Pro Yoga Mat Max 998,Sports,Adidas,2023-06-17,295.01,213.44,SUP00432,201,4.2,11
PROD-DE212,Casual T-Shirt Series 834,Apparel,Adidas,2023-03-31,104.72,86.05,SUP00095,469,3.9,1
PROD-GA457,Complete History,Books,Penguin,2024-10-07,42.1,28.23,SUP00263,392,3.7,0
PROD-BM685,Mastering Business,Books,Oxford,2017-01-12,29.9,20.85,SUP00426,428,4.1,0
PROD-NU945,Performance Basketball Max 958,Sports,The North Face,2024-08-24,365.07,290.43,SUP00242,100,4.7,12
PROD-LI810,4K Camera Model 394,Electronics,Asus,2021-05-20,1131.41,714.81,SUP00487,541,4.0,31
PROD-PY610,Professional Lawn Mower Plus 506,Home & Garden,OXO,2018-04-17,381.5,290.09,SUP00417,682,4.3,17
PROD-EG603,All-Weather Gloves Elite 441,Sports,Columbia,2017-05-12,388.5,284.39,SUP00071,220,4.7,4
PROD-HZ234,Classic Dress Series 656,Apparel,Zara,2024-06-27,300.0,245.32,SUP00114,66,4.2,3
PROD-CP279,4K Laptop Plus 162,Electronics,Nikon,2020-11-04,957.58,589.26,SUP00035,650,4.7,28
PROD-WN948,Casual Sweater Model 653,Apparel,Gap,2017-05-03,114.27,78.7,SUP00200,288,4.8,0
PROD-UX996,Luxury Bench Model 327,Furniture,West Elm,2022-11-05,1762.1,1067.04,SUP00333,201,4.1,23
PROD-NS972,Classic Sweater Pro 578,Apparel,Levi's,2015-06-24,151.97,94.78,SUP00277,384,3.8,5
PROD-NB262,Professional Trimmer Edition 478,Home & Garden,Black+Decker,2016-12-20,500.0,415.87,SUP00463,552,3.7,7
PROD-FZ298,Sport Dress Elite 838,Apparel,Levi's,2024-12-06,69.41,42.8,SUP00030,158,3.9,4
PROD-TE334,Ultra Printer Series 794,Electronics,HP,2021-05-13,1004.41,781.66,SUP00095,301,4.1,11
PROD-BR272,Eco Iron Elite 243,Home & Garden,Cuisinart,2024-12-06,294.52,218.96,SUP00139,73,3.3,9
PROD-YT628,4K Smartphone X 533,Electronics,Lenovo,2023-01-15,1734.54,1219.78,SUP00301,518,4.5,26
PROD-PP402,Deluxe Heater Max 654,Home & Garden,Scotts,2019-06-07,500.0,305.58,SUP00252,654,2.4,19
PROD-BS514,The Science,Books,Wiley,2023-05-26,30.57,19.44,SUP00473,715,3.3,0
PROD-HI732,Compact Mixer Elite 373,Home & Garden,Rubbermaid,2024-09-01,213.14,160.43,SUP00218,67,4.7,23
PROD-XY679,Classic Boots Edition 215,Apparel,Gap,2015-05-08,148.02,106.44,SUP00038,138,3.8,5
PROD-JV949,The Philosophy,Books,Penguin,2020-05-13,13.49,9.11,SUP00293,179,4.8,0
PROD-JV384,Vintage Ottoman Plus 575,Furniture,La-Z-Boy,2023-08-07,1954.99,1192.33,SUP00135,196,3.8,41
PROD-TK964,Executive Ottoman Pro 272,Furniture,Crate & Barrel,2016-07-30,1785.33,1498.72,SUP00313,72,4.4,30
PROD-KQ776,Regular Jeans Pro 458,Apparel,Levi's,2019-07-05,156.53,109.03,SUP00138,880,4.0,3
PROD-KI188,4K Headphones Model 183,Electronics,LG,2018-06-22,1230.14,890.18,SUP00152,512,3.5,31
PROD-EJ687,Comfort T-Shirt Edition 702,Apparel,Zara,2015-06-13,161.54,97.32,SUP00415,278,4.4,3
PROD-RQ736,Indoor Gloves Pro 148,Sports,The North Face,2022-08-21,222.42,164.14,SUP00309,196,3.8,10
PROD-US628,Regular T-Shirt Max 998,Apparel,Adidas,2016-01-12,265.75,176.51,SUP00067,136,4.3,3
PROD-NC172,Classic Sweater Elite 415,Apparel,Under Armour,2024-01-03,94.84,68.49,SUP00256,258,4.6,5
PROD-XJ845,Heavy Duty Heater Elite 347,Home & Garden,Dyson,2016-07-18,198.85,161.53,SUP00107,249,3.7,10
PROD-AC618,Regular Shirt Pro 755,Apparel,Forever 21,2017-10-09,220.88,142.17,SUP00489,445,4.0,2
PROD-RT124,Competition Football Elite 342,Sports,Callaway,2023-07-01,800.0,645.48,SUP00072,827,4.2,7
PROD-GP379,All-Weather Gloves Elite 585,Sports,Adidas,2023-06-07,772.81,590.91,SUP00132,548,4.0,3
PROD-SD348,Wireless Camera Edition 455,Electronics,Dell,2015-08-15,509.47,334.72,SUP00316,461,4.8,15
PROD-JH151,Rustic Bookshelf Max 953,Furniture,Wayfair,2020-01-02,695.41,486.99,SUP00078,190,3.9,40
PROD-WB809,Casual T-Shirt Edition 511,Apparel,Zara,2019-01-09,142.86,87.31,SUP00142,252,4.4,5
PROD-VO259,Contemporary Ottoman Model 737,Furniture,Rooms To Go,2016-01-20,711.52,452.7,SUP00047,266,4.1,18
PROD-RV619,Compact Ottoman Elite 697,Furniture,Crate & Barrel,2015-01-26,873.24,587.81,SUP00446,808,3.8,46
PROD-TN888,Smart Printer X 405,Electronics,Asus,2023-04-25,2000.0,1485.59,SUP00171,254,4.5,35
PROD-HS688,Professional Vacuum Edition 573,Home & Garden,OXO,2023-05-12,71.39,44.34,SUP00291,16,4.1,9
PROD-ZI967,Smart TV X 483,Electronics,Dell,2020-02-23,877.75,571.35,SUP00396,61,3.8,34
PROD-VR603,Compact Table Edition 561,Furniture,Havertys,2016-04-17,1003.18,827.39,SUP00158,345,3.7,58
PROD-KS366,Elite Tennis Racket Series 502,Sports,Callaway,2022-12-09,800.0,620.9,SUP00447,46,3.7,4
PROD-OS760,HD Headphones Edition 173,Electronics,Lenovo,2015-04-13,1189.5,921.1,SUP00425,785,4.0,17
PROD-QD676,Classic Sneakers Elite 280,Apparel,H&M,2017-04-30,133.41,96.49,SUP00410,491,3.5,4
PROD-MW370,Smart Speaker Pro 462,Electronics,Nikon,2024-02-25,818.91,533.58,SUP00180,341,3.8,16
PROD-ID800,Modern Dresser Elite 634,Furniture,Ethan Allen,2022-12-27,950.87,657.07,SUP00432,554,4.8,43
PROD-PM265,Indoor Gloves X 406,Sports,Wilson,2022-08-09,296.46,226.71,SUP00363,500,4.7,6
PROD-CM894,Compact Sofa X 843,Furniture,La-Z-Boy,2019-01-22,814.59,582.84,SUP00235,458,4.6,28
PROD-TE630,Classic Boots Pro 134,Apparel,Adidas,2020-10-03,106.18,64.76,SUP00433,319,4.7,6
PROD-GU205,Mastering Art,Books,Pearson,2016-12-22,23.73,16.78,SUP00057,229,4.0,0
PROD-DS191,Modern Bookshelf Elite 196,Furniture,La-Z-Boy,2023-02-04,827.3,606.41,SUP00098,291,3.9,57
PROD-QW218,Introduction to Philosophy,Books,Oxford,2017-08-01,54.16,34.55,SUP00020,676,4.3,0
PROD-OR403,Pro Bicycle Edition 727,Sports,Spalding,2015-04-16,95.35,62.78,SUP00326,579,4.1,10
PROD-UY650,Practical Science,Books,Cambridge,2020-08-15,50.67,38.35,SUP00216,361,4.2,0
PROD-YX677,Heavy Duty Trimmer Plus 195,Home & Garden,Bosch,2015-08-23,296.74,241.86,SUP00364,444,3.5,7
PROD-ZQ262,The Art,Books,Simon & Schuster,2017-03-03,35.99,22.51,SUP00203,617,4.5,0
PROD-MC427,Luxury Chair Elite 217,Furniture,Wayfair,2016-05-31,1707.2,1404.02,SUP00154,137,4.5,29
PROD-VC489,Heavy Duty Fan Elite 731,Home & Garden,Miracle-Gro,2018-10-07,106.46,70.95,SUP00050,635,3.9,7
PROD-SA734,Digital Router Edition 507,Electronics,Asus,2022-06-25,2000.0,1351.78,SUP00425,1162,3.7,30
PROD-CN692,Mastering Fiction,Books,Cambridge,2015-11-13,39.96,31.86,SUP00252,405,4.9,0
PROD-AO256,Formal Sweater Series 346,Apparel,H&M,2016-12-12,213.62,159.27,SUP00363,59,4.0,4
PROD-OF749,Professional Vacuum Series 433,Home & Garden,Bosch,2024-06-19,295.68,224.49,SUP00213,364,4.7,17
PROD-GG845,Formal Sweater Max 884,Apparel,H&M,2020-08-03,88.32,69.47,SUP00231,467,4.2,5
PROD-DU644,All-Weather Gloves Plus 925,Sports,Callaway,2024-07-09,342.26,272.21,SUP00430,255,4.5,9
PROD-XT788,Smart TV Pro 426,Electronics,Lenovo,2016-12-19,500.26,378.46,SUP00197,279,4.6,34
PROD-MY135,The Science,Books,Simon & Schuster,2020-09-19,55.59,35.02,SUP00286,292,3.3,0
PROD-MB229,Essential Trimmer Pro 564,Home & Garden,Black+Decker,2021-10-24,211.25,145.88,SUP00486,603,4.0,21
PROD-IB263,Introduction to Philosophy,Books,Simon & Schuster,2021-03-01,34.59,27.85,SUP00270,403,4.4,0
PROD-GZ597,Rustic Sofa Series 713,Furniture,Wayfair,2018-09-03,1082.04,853.72,SUP00110,178,4.0,13
PROD-AX730,Classic Bookshelf Plus 745,Furniture,Ethan Allen,2024-06-20,3000.0,2418.21,SUP00477,723,4.4,44
PROD-TT751,Slim Fit Sweater Max 804,Apparel,Nike,2020-08-14,239.33,194.97,SUP00465,45,4.7,6
PROD-PN731,Sport Pants Model 402,Apparel,Levi's,2015-07-02,300.0,237.59,SUP00108,549,4.7,0
PROD-BP832,Digital Laptop Model 867,Electronics,Dell,2017-03-05,864.2,700.61,SUP00297,380,3.9,14
PROD-KM613,Regular Sneakers Pro 183,Apparel,Levi's,2015-01-04,105.58,65.21,SUP00152,183,3.9,4
PROD-MY266,Essential Fan Pro 726,Home & Garden,Miracle-Gro,2017-12-15,182.84,136.69,SUP00385,858,4.6,18
PROD-NN444,Digital Tablet Series 324,Electronics,Asus,2022-08-11,630.82,448.88,SUP00269,609,4.1,23
PROD-ST195,Digital Laptop Series 241,Electronics,Canon,2017-03-18,1104.38,663.14,SUP00460,422,4.5,22
PROD-VN436,Outdoor Basketball Series 350,Sports,Yonex,2016-09-22,198.71,140.46,SUP00290,336,4.3,5
PROD-IR719,Wireless Headphones Elite 983,Electronics,LG,2016-10-17,1659.64,1148.12,SUP00132,402,3.7,28
PROD-BJ185,HD Headphones Plus 105,Electronics,Nikon,2019-04-16,514.15,433.34,SUP00093,493,2.9,28
PROD-QC604,HD Camera Pro 876,Electronics,Asus,2024-02-13,820.86,611.44,SUP00467,600,3.9,12
PROD-YY773,Essential Lawn Mower Plus 510,Home & Garden,Cuisinart,2020-11-11,235.63,180.55,SUP00247,280,4.7,8
PROD-VH273,Competition Basketball X 507,Sports,Callaway,2022-04-11,170.28,143.25,SUP00241,310,3.6,6
PROD-JR331,Elite Basketball Elite 182,Sports,Yonex,2019-05-03,663.0,403.88,SUP00044,195,3.3,9
PROD-CV581,The Technology,Books,Penguin,2024-02-21,29.39,19.73,SUP00285,806,4.0,0
PROD-LE765,Formal Jeans X 987,Apparel,Under Armour,2023-08-24,157.29,110.93,SUP00260,564,4.5,4
PROD-VG893,Executive Bench Model 488,Furniture,Pottery Barn,2020-11-21,1273.41,841.92,SUP00322,624,4.9,32
PROD-YV507,Professional Fan Edition 682,Home & Garden,OXO,2017-04-26,266.43,160.32,SUP00082,478,4.8,21
PROD-RH395,Essential Art,Books,Penguin,2018-12-30,23.48,16.1,SUP00115,172,3.7,0
PROD-MT907,Outdoor Football Edition 391,Sports,Decathlon,2024-03-15,585.12,466.98,SUP00179,127,2.8,4
